,Data,Hora,"PRECIPITAÇÃO TOTAL, HORÁRIO (mm)","PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mB)",PRESSÃO ATMOSFERICA MAX.NA HORA ANT. (AUT) (mB),PRESSÃO ATMOSFERICA MIN. NA HORA ANT. (AUT) (mB),RADIACAO GLOBAL (Kj/m²),"TEMPERATURA DO AR - BULBO SECO, HORARIA (°C)",TEMPERATURA DO PONTO DE ORVALHO (°C),TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C),TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C),TEMPERATURA ORVALHO MAX. NA HORA ANT. (AUT) (°C),TEMPERATURA ORVALHO MIN. NA HORA ANT. (AUT) (°C),UMIDADE REL. MAX. NA HORA ANT. (AUT) (%),UMIDADE REL. MIN. NA HORA ANT. (AUT) (%),"UMIDADE RELATIVA DO AR, HORARIA (%)","VENTO, DIREÇÃO HORARIA (gr) (° (gr))","VENTO, RAJADA MAXIMA (m/s)","VENTO, VELOCIDADE HORARIA (m/s)",region,state,station,station_code,latitude,longitude,height
0,2019-01-01,00:00,0.0,1008.1,1008.1,1007.2,-9999,25.1,23.8,25.1,25.0,24.4,23.8,96,93,93,221,0.0,0.0,N,AM,PARINTINS,A123,-2.639152,-56.756177,18.72
1,2019-01-01,04:00,0.0,1008.7,1009.1,1008.7,-9999,24.7,24.7,24.7,24.5,24.7,24.5,100,100,100,179,0.0,0.0,N,AM,PARINTINS,A123,-2.639152,-56.756177,18.72
2,2019-01-01,08:00,0.0,1007.6,1007.6,1007.1,-9999,24.5,-9999.0,24.6,24.4,-9999.0,-9999.0,-9999,-9999,-9999,183,0.0,0.0,N,AM,PARINTINS,A123,-2.639152,-56.756177,18.72
3,2019-01-01,12:00,0.0,1010.6,1010.6,1009.9,510,26.3,25.4,26.6,25.0,-9999.0,-9999.0,-9999,-9999,95,129,0.0,0.0,N,AM,PARINTINS,A123,-2.639152,-56.756177,18.72
4,2019-01-01,16:00,0.0,1008.4,1009.4,1008.4,3052,30.0,21.3,30.9,29.9,22.7,20.7,64,56,60,33,0.0,0.0,N,AM,PARINTINS,A123,-2.639152,-56.756177,18.72
5,2019-01-01,20:00,0.0,1006.3,1006.4,1006.1,851,29.1,21.3,29.6,29.0,22.3,21.1,65,61,63,113,0.0,0.0,N,AM,PARINTINS,A123,-2.639152,-56.756177,18.72
6,2019-01-02,00:00,0.0,1008.4,1008.4,1007.6,-9999,25.4,22.5,25.5,25.4,22.8,22.5,85,84,84,175,0.0,0.0,N,AM,PARINTINS,A123,-2.639152,-56.756177,18.72
7,2019-01-02,04:00,0.0,1008.7,1009.1,1008.7,-9999,24.7,20.9,24.8,24.7,21.3,20.8,81,79,80,165,0.0,0.0,N,AM,PARINTINS,A123,-2.639152,-56.756177,18.72
8,2019-01-02,08:00,0.0,1008.0,1008.0,1007.5,-9999,24.2,21.9,24.4,24.2,21.9,21.6,87,85,87,90,0.0,0.0,N,AM,PARINTINS,A123,-2.639152,-56.756177,18.72
9,2019-01-02,12:00,0.0,1011.4,1011.4,1010.6,324,25.3,23.3,25.3,24.4,23.4,22.7,93,88,89,82,0.0,0.0,N,AM,PARINTINS,A123,-2.639152,-56.756177,18.72
