,Data,Hora,"PRECIPITAÇÃO TOTAL, HORÁRIO (mm)","PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mB)",PRESSÃO ATMOSFERICA MAX.NA HORA ANT. (AUT) (mB),PRESSÃO ATMOSFERICA MIN. NA HORA ANT. (AUT) (mB),RADIACAO GLOBAL (Kj/m²),"TEMPERATURA DO AR - BULBO SECO, HORARIA (°C)",TEMPERATURA DO PONTO DE ORVALHO (°C),TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C),TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C),TEMPERATURA ORVALHO MAX. NA HORA ANT. (AUT) (°C),TEMPERATURA ORVALHO MIN. NA HORA ANT. (AUT) (°C),UMIDADE REL. MAX. NA HORA ANT. (AUT) (%),UMIDADE REL. MIN. NA HORA ANT. (AUT) (%),"UMIDADE RELATIVA DO AR, HORARIA (%)","VENTO, DIREÇÃO HORARIA (gr) (° (gr))","VENTO, RAJADA MAXIMA (m/s)","VENTO, VELOCIDADE HORARIA (m/s)",region,state,station,station_code,latitude,longitude,height
0,2019-01-01,00:00,0.0,1010.9,1011.0,1010.5,-9999,26.9,22.7,27.2,26.7,22.7,22.4,78,76,78,24,5.3,2.3,N,PA,SOURE,A227,-0.72777777,-48.51583333,12.54
1,2019-01-01,04:00,0.0,1010.1,1010.7,1010.1,-9999,26.7,22.9,26.8,26.6,22.9,22.5,80,77,79,23,5.1,2.0,N,PA,SOURE,A227,-0.72777777,-48.51583333,12.54
2,2019-01-01,08:00,0.0,1009.8,1009.8,1009.1,-9999,25.0,23.2,25.0,24.9,23.2,23.0,90,89,90,325,1.5,0.4,N,PA,SOURE,A227,-0.72777777,-48.51583333,12.54
3,2019-01-01,12:00,0.0,1012.2,1012.2,1011.7,797,27.3,23.1,28.5,27.2,24.1,22.7,80,74,78,26,5.5,2.3,N,PA,SOURE,A227,-0.72777777,-48.51583333,12.54
4,2019-01-01,16:00,0.0,1010.4,1011.6,1010.4,2519,29.6,23.3,30.1,29.1,24.3,22.6,72,67,69,48,8.1,4.0,N,PA,SOURE,A227,-0.72777777,-48.51583333,12.54
5,2019-01-01,20:00,0.0,1009.0,1009.0,1008.5,1126,28.7,23.5,29.5,28.3,23.6,22.7,74,69,74,27,8.4,2.9,N,PA,SOURE,A227,-0.72777777,-48.51583333,12.54
6,2019-01-02,00:00,0.0,1011.0,1011.1,1011.0,-9999,27.0,22.8,27.4,26.8,23.0,22.8,80,76,78,29,7.9,2.5,N,PA,SOURE,A227,-0.72777777,-48.51583333,12.54
7,2019-01-02,04:00,0.0,1010.3,1011.1,1010.3,-9999,26.8,22.8,27.0,26.4,22.9,22.7,81,78,79,44,5.8,2.0,N,PA,SOURE,A227,-0.72777777,-48.51583333,12.54
8,2019-01-02,08:00,0.0,1009.9,1009.9,1009.6,-9999,26.9,23.0,26.9,26.6,23.1,22.6,80,78,79,31,5.9,2.5,N,PA,SOURE,A227,-0.72777777,-48.51583333,12.54
9,2019-01-02,12:00,0.0,1012.5,1012.5,1011.9,1414,29.2,24.0,29.3,26.8,24.8,23.4,83,73,73,55,7.4,3.6,N,PA,SOURE,A227,-0.72777777,-48.51583333,12.54
10,2019-01-02,16:00,0.0,1011.4,1012.0,1011.4,2172,29.0,24.1,29.9,28.8,24.9,23.7,77,73,75,40,10.6,3.5,N,PA,SOURE,A227,-0.72777777,-48.51583333,12.54
11,2019-01-02,20:00,0.0,1009.4,1009.5,1009.2,869,27.7,22.8,29.5,27.6,24.9,22.8,79,74,75,42,9.3,3.6,N,PA,SOURE,A227,-0.72777777,-48.51583333,12.54
12,2019-01-03,00:00,0.0,1011.1,1011.1,1010.7,-9999,27.1,23.4,27.6,26.9,23.5,23.1,81,77,80,54,7.6,3.4,N,PA,SOURE,A227,-0.72777777,-48.51583333,12.54
13,2019-01-03,04:00,0.0,1010.2,1011.1,1010.2,-9999,27.2,23.3,27.4,27.1,23.5,23.2,81,78,80,47,7.4,2.2,N,PA,SOURE,A227,-0.72777777,-48.51583333,12.54
14,2019-01-03,08:00,0.0,1009.2,1009.2,1009.0,-9999,27.1,23.0,27.2,27.0,23.3,22.9,80,78,78,55,6.9,3.1,N,PA,SOURE,A227,-0.72777777,-48.51583333,12.54
15,2019-01-03,12:00,0.0,1011.6,1011.7,1011.4,1128,29.3,23.9,29.5,28.0,24.3,23.3,77,73,73,50,8.2,3.1,N,PA,SOURE,A227,-0.72777777,-48.51583333,12.54
16,2019-01-03,16:00,0.0,1010.5,1011.3,1010.5,3270,30.2,24.2,30.8,29.7,24.9,23.5,71,68,70,49,10.3,4.9,N,PA,SOURE,A227,-0.72777777,-48.51583333,12.54
17,2019-01-03,20:00,0.0,1009.4,1009.5,1008.7,1197,28.2,23.0,29.2,28.2,23.4,22.9,74,70,74,47,12.2,4.8,N,PA,SOURE,A227,-0.72777777,-48.51583333,12.54
18,2019-01-04,00:00,0.0,1010.5,1010.6,1010.2,-9999,27.0,22.6,27.1,25.5,22.7,22.3,82,77,77,59,8.7,3.0,N,PA,SOURE,A227,-0.72777777,-48.51583333,12.54
19,2019-01-04,04:00,0.0,1009.9,1010.4,1009.9,-9999,27.4,22.3,27.5,27.3,23.0,22.3,77,74,74,51,9.9,2.9,N,PA,SOURE,A227,-0.72777777,-48.51583333,12.54
20,2019-01-04,08:00,0.0,1010.0,1010.0,1009.3,-9999,25.8,23.1,27.2,25.8,23.5,22.9,85,79,85,45,10.0,3.3,N,PA,SOURE,A227,-0.72777777,-48.51583333,12.54
21,2019-01-04,12:00,0.0,1012.3,1012.3,1011.2,879,28.3,23.9,29.0,28.1,24.2,22.9,78,72,77,34,8.6,3.1,N,PA,SOURE,A227,-0.72777777,-48.51583333,12.54
22,2019-01-04,16:00,0.0,1011.1,1012.0,1011.1,3076,30.6,24.6,31.5,29.8,25.3,23.7,73,68,71,57,9.6,4.3,N,PA,SOURE,A227,-0.72777777,-48.51583333,12.54
23,2019-01-04,20:00,0.0,1008.6,1008.6,1008.0,1383,29.2,23.8,30.0,29.2,24.6,23.7,74,71,73,35,9.8,3.9,N,PA,SOURE,A227,-0.72777777,-48.51583333,12.54
24,2019-01-05,00:00,0.0,1010.3,1010.3,1009.9,-9999,27.6,24.0,27.7,27.5,24.1,23.8,82,80,81,30,8.2,3.4,N,PA,SOURE,A227,-0.72777777,-48.51583333,12.54
25,2019-01-05,04:00,0.0,1010.0,1010.6,1009.9,-9999,26.8,24.0,27.0,26.8,24.0,23.6,84,82,84,25,5.6,1.5,N,PA,SOURE,A227,-0.72777777,-48.51583333,12.54
26,2019-01-05,08:00,0.0,1009.3,1009.3,1008.7,-9999,26.9,23.2,26.9,26.6,23.3,23.2,82,80,80,34,6.3,2.4,N,PA,SOURE,A227,-0.72777777,-48.51583333,12.54
27,2019-01-05,12:00,0.0,1011.6,1011.7,1011.0,1547,29.3,23.9,29.7,28.8,24.4,23.2,75,71,72,53,7.5,3.8,N,PA,SOURE,A227,-0.72777777,-48.51583333,12.54
28,2019-01-05,16:00,0.0,1010.3,1011.7,1010.3,3082,30.5,23.7,31.4,30.1,24.6,23.3,71,64,67,61,8.6,4.3,N,PA,SOURE,A227,-0.72777777,-48.51583333,12.54
29,2019-01-05,20:00,0.0,1008.5,1008.6,1008.2,1282,29.2,23.9,30.6,29.0,24.4,23.6,74,68,73,42,8.6,3.1,N,PA,SOURE,A227,-0.72777777,-48.51583333,12.54
30,2019-01-06,00:00,0.0,1011.2,1011.3,1010.5,-9999,28.0,23.7,28.0,27.8,23.9,23.6,79,77,77,51,7.9,3.5,N,PA,SOURE,A227,-0.72777777,-48.51583333,12.54
31,2019-01-06,04:00,0.0,1010.2,1010.9,1010.2,-9999,27.7,23.7,27.8,27.5,23.9,23.6,80,79,79,49,6.2,2.7,N,PA,SOURE,A227,-0.72777777,-48.51583333,12.54
32,2019-01-06,08:00,0.0,1009.5,1009.5,1009.0,-9999,26.7,23.8,27.1,26.7,24.0,23.5,84,81,84,55,4.2,0.7,N,PA,SOURE,A227,-0.72777777,-48.51583333,12.54
33,2019-01-06,12:00,0.0,1012.3,1012.3,1011.5,154,24.8,23.2,25.4,23.7,23.5,21.7,91,88,91,85,9.5,1.0,N,PA,SOURE,A227,-0.72777777,-48.51583333,12.54
34,2019-01-06,16:00,0.0,1010.3,1011.3,1010.3,949,26.3,24.2,27.9,25.8,25.9,23.5,89,86,89,59,7.3,1.5,N,PA,SOURE,A227,-0.72777777,-48.51583333,12.54
35,2019-01-06,20:00,0.0,1008.0,1008.2,1008.0,580,27.4,23.6,27.6,26.6,24.1,23.4,85,79,80,37,7.4,3.7,N,PA,SOURE,A227,-0.72777777,-48.51583333,12.54
36,2019-01-07,00:00,0.0,1010.5,1010.5,1010.0,-9999,27.1,23.2,27.3,26.9,23.6,22.9,81,78,79,58,8.4,2.3,N,PA,SOURE,A227,-0.72777777,-48.51583333,12.54
