,Data,Hora,"PRECIPITAÇÃO TOTAL, HORÁRIO (mm)","PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mB)",PRESSÃO ATMOSFERICA MAX.NA HORA ANT. (AUT) (mB),PRESSÃO ATMOSFERICA MIN. NA HORA ANT. (AUT) (mB),RADIACAO GLOBAL (Kj/m²),"TEMPERATURA DO AR - BULBO SECO, HORARIA (°C)",TEMPERATURA DO PONTO DE ORVALHO (°C),TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C),TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C),TEMPERATURA ORVALHO MAX. NA HORA ANT. (AUT) (°C),TEMPERATURA ORVALHO MIN. NA HORA ANT. (AUT) (°C),UMIDADE REL. MAX. NA HORA ANT. (AUT) (%),UMIDADE REL. MIN. NA HORA ANT. (AUT) (%),"UMIDADE RELATIVA DO AR, HORARIA (%)","VENTO, DIREÇÃO HORARIA (gr) (° (gr))","VENTO, RAJADA MAXIMA (m/s)","VENTO, VELOCIDADE HORARIA (m/s)",region,state,station,station_code,latitude,longitude,height
0,2019-01-01,00:00,0.0,999.1,999.1,998.4,-9999,26.4,21.9,27.0,26.4,21.9,21.7,76,73,76,35,3.4,1.8,N,PA,MONTE ALEGRE,A239,-2.000054,-54.076479,100.53
1,2019-01-01,04:00,0.0,999.1,999.5,999.1,-9999,25.7,21.9,25.9,25.7,22.2,21.9,81,80,80,51,3.6,1.4,N,PA,MONTE ALEGRE,A239,-2.000054,-54.076479,100.53
2,2019-01-01,08:00,1.4,999.0,999.0,998.2,-9999,23.5,21.9,24.8,23.3,22.0,21.6,91,84,91,85,7.3,1.7,N,PA,MONTE ALEGRE,A239,-2.000054,-54.076479,100.53
3,2019-01-01,12:00,0.0,1001.4,1001.4,1000.7,1547,27.2,22.7,27.2,24.9,23.2,22.0,85,76,76,63,6.3,3.1,N,PA,MONTE ALEGRE,A239,-2.000054,-54.076479,100.53
4,2019-01-01,16:00,0.0,999.8,1000.7,999.8,3067,29.8,22.5,30.2,28.6,23.7,22.1,71,64,65,96,7.2,3.6,N,PA,MONTE ALEGRE,A239,-2.000054,-54.076479,100.53
5,2019-01-01,20:00,0.0,997.5,997.5,997.3,1551,28.9,23.2,30.7,28.7,24.1,21.6,74,59,71,110,8.3,3.2,N,PA,MONTE ALEGRE,A239,-2.000054,-54.076479,100.53
6,2019-01-02,00:00,0.0,999.3,999.3,998.5,-9999,26.5,23.3,26.9,26.3,23.3,23.1,83,80,82,75,3.1,1.2,N,PA,MONTE ALEGRE,A239,-2.000054,-54.076479,100.53
7,2019-01-02,04:00,0.0,999.6,999.9,999.6,-9999,25.0,22.2,25.3,25.0,22.4,22.2,84,84,84,33,4.7,2.6,N,PA,MONTE ALEGRE,A239,-2.000054,-54.076479,100.53
8,2019-01-02,08:00,0.0,998.4,998.5,998.3,-9999,24.4,22.2,24.7,24.4,22.2,22.1,87,86,87,35,5.6,3.3,N,PA,MONTE ALEGRE,A239,-2.000054,-54.076479,100.53
9,2019-01-02,12:00,0.0,1001.5,1001.5,1001.1,927,27.1,23.2,27.2,25.5,23.5,22.8,85,79,79,57,6.6,3.1,N,PA,MONTE ALEGRE,A239,-2.000054,-54.076479,100.53
10,2019-01-02,16:00,0.0,1000.5,1001.5,1000.5,3381,30.1,22.1,31.2,29.8,23.2,22.0,65,61,63,72,9.3,4.1,N,PA,MONTE ALEGRE,A239,-2.000054,-54.076479,100.53
11,2019-01-02,20:00,0.0,997.1,997.3,997.0,1767,30.5,22.7,31.0,30.1,22.9,21.5,63,58,63,72,8.3,3.3,N,PA,MONTE ALEGRE,A239,-2.000054,-54.076479,100.53
12,2019-01-03,00:00,0.0,999.1,999.1,998.1,-9999,26.6,22.4,27.3,26.6,22.8,22.4,78,76,78,35,5.8,3.7,N,PA,MONTE ALEGRE,A239,-2.000054,-54.076479,100.53
13,2019-01-03,04:00,0.0,999.5,1000.3,999.5,-9999,24.5,23.0,25.0,24.5,23.4,23.0,91,91,91,41,4.7,2.0,N,PA,MONTE ALEGRE,A239,-2.000054,-54.076479,100.53
14,2019-01-03,08:00,0.0,998.1,998.1,997.8,-9999,23.8,22.4,24.1,23.8,22.7,22.4,92,91,92,44,5.3,2.9,N,PA,MONTE ALEGRE,A239,-2.000054,-54.076479,100.53
15,2019-01-03,12:00,0.0,1001.0,1001.0,1000.4,710,26.2,23.1,26.2,25.2,23.2,22.8,87,83,83,50,6.7,3.4,N,PA,MONTE ALEGRE,A239,-2.000054,-54.076479,100.53
16,2019-01-03,16:00,0.2,999.4,1000.4,999.4,3331,30.7,23.0,31.1,29.7,23.9,22.3,68,63,64,83,8.6,4.0,N,PA,MONTE ALEGRE,A239,-2.000054,-54.076479,100.53
17,2019-01-03,20:00,0.0,996.6,997.0,996.6,1755,31.0,21.5,31.5,30.8,22.5,21.1,60,55,57,71,8.3,4.1,N,PA,MONTE ALEGRE,A239,-2.000054,-54.076479,100.53
18,2019-01-04,00:00,0.0,998.3,998.3,997.5,-9999,27.0,22.6,27.7,27.0,22.9,22.6,77,75,77,37,4.0,2.5,N,PA,MONTE ALEGRE,A239,-2.000054,-54.076479,100.53
19,2019-01-04,04:00,0.0,999.9,1000.3,999.8,-9999,24.6,22.6,24.8,24.4,23.1,22.6,91,89,89,42,7.3,4.3,N,PA,MONTE ALEGRE,A239,-2.000054,-54.076479,100.53
20,2019-01-04,08:00,0.0,998.5,998.5,998.3,-9999,23.6,21.6,24.1,23.6,21.6,21.5,88,86,88,52,5.0,1.8,N,PA,MONTE ALEGRE,A239,-2.000054,-54.076479,100.53
21,2019-01-04,12:00,0.0,1001.5,1001.5,1000.8,1365,26.9,22.7,27.0,25.2,23.0,22.3,85,78,78,50,7.7,3.8,N,PA,MONTE ALEGRE,A239,-2.000054,-54.076479,100.53
22,2019-01-04,16:00,0.0,1000.2,1001.2,1000.2,3456,30.2,22.7,30.7,29.7,23.6,22.5,69,62,65,82,8.6,4.7,N,PA,MONTE ALEGRE,A239,-2.000054,-54.076479,100.53
23,2019-01-04,20:00,0.0,996.5,996.9,996.4,1801,30.9,22.1,31.4,30.7,23.0,21.9,62,59,59,64,9.4,4.8,N,PA,MONTE ALEGRE,A239,-2.000054,-54.076479,100.53
24,2019-01-05,00:00,0.0,998.8,998.8,997.8,-9999,26.9,22.8,27.8,26.9,23.2,22.8,79,76,79,35,7.8,4.6,N,PA,MONTE ALEGRE,A239,-2.000054,-54.076479,100.53
25,2019-01-05,04:00,0.0,999.3,1000.2,999.3,-9999,24.6,21.8,25.0,24.6,21.8,21.7,84,83,84,34,3.8,2.5,N,PA,MONTE ALEGRE,A239,-2.000054,-54.076479,100.53
26,2019-01-05,08:00,0.0,998.7,998.8,998.6,-9999,24.1,22.0,24.2,24.1,22.2,22.0,89,88,88,38,4.3,2.7,N,PA,MONTE ALEGRE,A239,-2.000054,-54.076479,100.53
27,2019-01-05,12:00,0.0,1001.3,1001.3,1000.8,1226,27.4,23.0,27.4,25.6,23.1,22.5,85,77,77,60,6.3,3.1,N,PA,MONTE ALEGRE,A239,-2.000054,-54.076479,100.53
28,2019-01-05,16:00,0.0,1000.1,1001.1,1000.1,3435,30.9,23.1,31.2,29.9,24.0,22.7,68,63,63,79,7.8,3.8,N,PA,MONTE ALEGRE,A239,-2.000054,-54.076479,100.53
29,2019-01-05,20:00,0.0,996.4,996.4,996.2,1760,31.0,21.9,31.7,31.0,22.2,20.7,59,53,59,74,9.3,3.9,N,PA,MONTE ALEGRE,A239,-2.000054,-54.076479,100.53
30,2019-01-06,00:00,0.0,999.6,999.6,998.6,-9999,26.5,22.2,27.6,26.5,22.2,21.4,77,69,77,38,7.3,4.2,N,PA,MONTE ALEGRE,A239,-2.000054,-54.076479,100.53
31,2019-01-06,04:00,0.0,1000.1,1000.6,1000.1,-9999,24.7,21.6,25.2,24.7,21.6,21.5,83,81,83,47,5.0,2.9,N,PA,MONTE ALEGRE,A239,-2.000054,-54.076479,100.53
32,2019-01-06,08:00,0.0,998.9,998.9,998.4,-9999,23.7,21.4,24.1,23.7,21.4,21.3,87,85,87,38,3.6,1.6,N,PA,MONTE ALEGRE,A239,-2.000054,-54.076479,100.53
33,2019-01-06,12:00,0.0,1001.4,1001.4,1001.0,1169,27.1,22.3,27.3,25.3,23.2,22.0,85,75,75,40,5.9,3.4,N,PA,MONTE ALEGRE,A239,-2.000054,-54.076479,100.53
34,2019-01-06,16:00,0.0,1000.1,1000.9,1000.1,3312,30.2,22.8,31.5,30.0,23.8,22.4,66,62,64,96,8.1,4.0,N,PA,MONTE ALEGRE,A239,-2.000054,-54.076479,100.53
35,2019-01-06,20:00,0.0,996.2,996.7,996.2,1260,30.1,22.0,30.5,30.0,22.5,21.8,64,60,62,67,8.0,3.1,N,PA,MONTE ALEGRE,A239,-2.000054,-54.076479,100.53
36,2019-01-07,00:00,0.0,998.8,998.8,997.9,-9999,26.1,21.5,28.0,26.1,23.2,21.3,76,72,76,41,12.8,7.0,N,PA,MONTE ALEGRE,A239,-2.000054,-54.076479,100.53
37,2019-01-07,04:00,0.0,999.3,999.7,999.2,-9999,24.7,21.6,24.8,24.7,21.6,21.4,83,82,83,48,6.0,2.5,N,PA,MONTE ALEGRE,A239,-2.000054,-54.076479,100.53
38,2019-01-07,08:00,0.0,998.4,998.4,997.9,-9999,24.6,22.2,24.7,24.5,22.3,22.2,87,86,87,57,7.1,3.6,N,PA,MONTE ALEGRE,A239,-2.000054,-54.076479,100.53
39,2019-01-07,12:00,1.0,1001.4,1001.5,1000.5,217,23.1,21.5,25.6,23.1,22.6,21.1,90,81,90,79,12.2,5.5,N,PA,MONTE ALEGRE,A239,-2.000054,-54.076479,100.53
40,2019-01-07,16:00,0.0,999.7,1000.3,999.7,3501,30.3,23.5,30.5,29.2,24.6,23.3,74,67,67,86,6.6,2.9,N,PA,MONTE ALEGRE,A239,-2.000054,-54.076479,100.53
41,2019-01-07,20:00,0.0,997.4,997.4,997.1,1423,28.3,22.1,29.6,28.3,23.0,21.7,70,64,69,76,7.2,3.6,N,PA,MONTE ALEGRE,A239,-2.000054,-54.076479,100.53
42,2019-01-08,00:00,0.0,1000.0,1000.0,999.1,-9999,23.2,21.0,23.3,23.2,21.1,20.9,87,87,87,43,6.5,4.1,N,PA,MONTE ALEGRE,A239,-2.000054,-54.076479,100.53
43,2019-01-08,04:00,0.0,999.6,999.7,999.5,-9999,22.9,21.3,23.1,22.9,21.5,21.3,91,90,91,30,5.1,3.4,N,PA,MONTE ALEGRE,A239,-2.000054,-54.076479,100.53
