,Data,Hora,"PRECIPITAÇÃO TOTAL, HORÁRIO (mm)","PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mB)",PRESSÃO ATMOSFERICA MAX.NA HORA ANT. (AUT) (mB),PRESSÃO ATMOSFERICA MIN. NA HORA ANT. (AUT) (mB),RADIACAO GLOBAL (Kj/m²),"TEMPERATURA DO AR - BULBO SECO, HORARIA (°C)",TEMPERATURA DO PONTO DE ORVALHO (°C),TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C),TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C),TEMPERATURA ORVALHO MAX. NA HORA ANT. (AUT) (°C),TEMPERATURA ORVALHO MIN. NA HORA ANT. (AUT) (°C),UMIDADE REL. MAX. NA HORA ANT. (AUT) (%),UMIDADE REL. MIN. NA HORA ANT. (AUT) (%),"UMIDADE RELATIVA DO AR, HORARIA (%)","VENTO, DIREÇÃO HORARIA (gr) (° (gr))","VENTO, RAJADA MAXIMA (m/s)","VENTO, VELOCIDADE HORARIA (m/s)",region,state,station,station_code,latitude,longitude,height
0,2019-01-01,00:00,0.0,1007.5,1007.5,1006.5,-9999,24.4,23.2,24.7,24.3,23.5,23.1,93,93,93,154,0.0,0.0,N,PA,CASTANHAL,A202,-1.300875,-47.947967,47.13
1,2019-01-01,04:00,0.0,1006.3,1007.4,1006.3,-9999,23.4,22.4,23.6,23.4,22.5,22.3,94,94,94,303,0.0,0.0,N,PA,CASTANHAL,A202,-1.300875,-47.947967,47.13
2,2019-01-01,08:00,0.0,1006.2,1006.2,1005.3,-9999,23.0,22.0,23.2,23.0,22.2,22.0,94,94,94,220,0.0,0.0,N,PA,CASTANHAL,A202,-1.300875,-47.947967,47.13
3,2019-01-01,12:00,0.0,1008.1,1008.1,1008.0,1190,25.9,23.6,25.9,24.8,24.4,23.4,94,87,87,36,0.0,0.0,N,PA,CASTANHAL,A202,-1.300875,-47.947967,47.13
4,2019-01-01,16:00,0.0,1006.7,1007.4,1006.7,1618,30.0,22.5,31.0,29.6,23.3,21.3,68,56,64,63,9.6,0.0,N,PA,CASTANHAL,A202,-1.300875,-47.947967,47.13
5,2019-01-01,20:00,0.2,1004.8,1004.8,1004.4,1360,29.2,23.7,30.2,29.2,23.9,22.4,73,64,72,13,4.3,0.0,N,PA,CASTANHAL,A202,-1.300875,-47.947967,47.13
6,2019-01-02,00:00,0.0,1007.7,1007.7,1006.8,-9999,26.1,23.4,26.6,26.1,23.7,23.4,85,84,85,14,3.4,0.0,N,PA,CASTANHAL,A202,-1.300875,-47.947967,47.13
7,2019-01-02,04:00,0.0,1006.6,1007.4,1006.6,-9999,24.9,23.1,25.1,24.9,23.1,23.1,89,89,89,25,0.0,0.0,N,PA,CASTANHAL,A202,-1.300875,-47.947967,47.13
8,2019-01-02,08:00,0.0,1006.3,1006.3,1005.7,-9999,24.1,22.8,24.5,24.1,23.1,22.7,92,91,92,75,0.0,0.0,N,PA,CASTANHAL,A202,-1.300875,-47.947967,47.13
9,2019-01-02,12:00,0.0,1008.6,1008.6,1007.9,1476,27.3,23.6,27.3,25.2,24.2,23.4,90,80,80,35,4.8,0.0,N,PA,CASTANHAL,A202,-1.300875,-47.947967,47.13
10,2019-01-02,16:00,3.8,1007.0,1007.7,1006.9,2247,27.1,23.0,32.3,27.1,24.2,22.3,78,57,78,51,14.5,2.3,N,PA,CASTANHAL,A202,-1.300875,-47.947967,47.13
11,2019-01-02,20:00,0.0,1005.6,1005.6,1005.4,1176,28.9,23.0,29.0,27.3,24.0,22.7,79,70,71,63,7.5,1.0,N,PA,CASTANHAL,A202,-1.300875,-47.947967,47.13
12,2019-01-03,00:00,0.0,1007.3,1007.3,1006.8,-9999,25.3,23.0,25.3,25.2,23.2,22.9,88,87,87,34,0.0,0.0,N,PA,CASTANHAL,A202,-1.300875,-47.947967,47.13
13,2019-01-03,04:00,0.0,1006.7,1007.4,1006.7,-9999,24.7,23.0,25.0,24.7,23.2,23.0,91,90,91,357,0.0,0.0,N,PA,CASTANHAL,A202,-1.300875,-47.947967,47.13
14,2019-01-03,08:00,0.0,1005.4,1005.4,1005.3,-9999,24.3,23.0,24.4,24.3,23.1,23.0,93,92,92,18,0.0,0.0,N,PA,CASTANHAL,A202,-1.300875,-47.947967,47.13
15,2019-01-03,12:00,0.0,1007.6,1007.7,1007.4,1447,27.5,24.0,27.5,25.7,24.4,23.8,90,81,81,49,0.0,0.0,N,PA,CASTANHAL,A202,-1.300875,-47.947967,47.13
16,2019-01-03,16:00,0.0,1006.2,1007.0,1006.2,2554,32.1,22.5,32.5,30.9,23.7,22.0,64,55,57,43,8.4,2.0,N,PA,CASTANHAL,A202,-1.300875,-47.947967,47.13
17,2019-01-03,20:00,0.0,1005.0,1005.1,1004.5,632,27.8,22.8,29.9,26.7,24.3,20.2,77,63,74,93,9.1,0.0,N,PA,CASTANHAL,A202,-1.300875,-47.947967,47.13
18,2019-01-04,00:00,0.0,1006.7,1006.9,1006.5,-9999,25.2,21.9,25.8,25.2,21.9,21.8,82,79,82,45,3.5,0.0,N,PA,CASTANHAL,A202,-1.300875,-47.947967,47.13
19,2019-01-04,04:00,0.0,1006.4,1006.8,1006.4,-9999,24.9,22.9,25.0,24.9,22.9,22.8,89,88,89,69,0.0,0.0,N,PA,CASTANHAL,A202,-1.300875,-47.947967,47.13
20,2019-01-04,08:00,0.0,1005.9,1006.0,1005.7,-9999,24.3,22.9,24.4,24.3,23.0,22.8,92,92,92,77,0.0,0.0,N,PA,CASTANHAL,A202,-1.300875,-47.947967,47.13
21,2019-01-04,12:00,0.0,1008.2,1008.2,1007.6,1503,27.3,23.5,27.3,25.6,24.0,23.2,90,79,80,67,0.0,0.0,N,PA,CASTANHAL,A202,-1.300875,-47.947967,47.13
22,2019-01-04,16:00,0.0,1007.0,1007.9,1007.0,2539,32.3,22.9,32.3,30.8,23.9,22.3,66,57,58,69,8.8,1.1,N,PA,CASTANHAL,A202,-1.300875,-47.947967,47.13
23,2019-01-04,20:00,0.0,1004.2,1004.3,1003.8,661,31.2,22.7,32.5,31.2,22.9,22.2,61,56,61,64,6.9,0.2,N,PA,CASTANHAL,A202,-1.300875,-47.947967,47.13
24,2019-01-05,00:00,0.0,1006.2,1006.4,1006.0,-9999,27.1,23.7,27.8,27.1,23.7,23.4,82,77,82,20,0.0,0.0,N,PA,CASTANHAL,A202,-1.300875,-47.947967,47.13
25,2019-01-05,04:00,0.0,1006.4,1006.9,1006.4,-9999,25.5,23.7,25.8,25.5,23.8,23.7,90,89,90,24,0.0,0.0,N,PA,CASTANHAL,A202,-1.300875,-47.947967,47.13
26,2019-01-05,08:00,0.0,1005.5,1005.5,1005.0,-9999,24.9,23.6,25.1,24.8,23.7,23.5,92,92,92,46,0.0,0.0,N,PA,CASTANHAL,A202,-1.300875,-47.947967,47.13
27,2019-01-05,12:00,0.0,1008.1,1008.1,1007.5,1419,27.3,23.9,27.3,25.6,24.3,23.5,91,81,81,41,3.8,0.0,N,PA,CASTANHAL,A202,-1.300875,-47.947967,47.13
28,2019-01-05,16:00,0.2,1006.7,1007.5,1006.7,998,29.7,23.5,31.0,29.0,24.1,21.3,72,62,70,84,9.7,0.1,N,PA,CASTANHAL,A202,-1.300875,-47.947967,47.13
29,2019-01-05,20:00,0.4,1004.5,1004.6,1004.1,328,26.4,24.4,26.7,26.4,24.8,24.3,90,88,89,145,0.0,0.0,N,PA,CASTANHAL,A202,-1.300875,-47.947967,47.13
30,2019-01-06,00:00,0.0,1007.4,1007.4,1007.0,-9999,25.9,24.3,26.6,25.9,24.7,24.3,91,89,91,127,0.0,0.0,N,PA,CASTANHAL,A202,-1.300875,-47.947967,47.13
31,2019-01-06,04:00,0.0,1006.7,1007.4,1006.7,-9999,25.7,23.9,25.8,25.7,23.9,23.9,90,89,90,350,0.0,0.0,N,PA,CASTANHAL,A202,-1.300875,-47.947967,47.13
32,2019-01-06,08:00,0.0,1005.8,1005.9,1005.4,-9999,24.7,23.5,24.9,24.7,23.6,23.4,93,92,93,241,0.0,0.0,N,PA,CASTANHAL,A202,-1.300875,-47.947967,47.13
